"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"null","null","psychophysics","49","210492","0.0-5.0-2.0-1.21-0.21","","","","","","","","","","","","","","key","null","24.00667999999947","960","536","tracked-stimulus","","","","","","[{""x"":1209,""y"":739,""t"":0},{""x"":1169,""y"":740,""t"":61},{""x"":1098,""y"":768,""t"":113},{""x"":1151,""y"":798,""t"":165},{""x"":1214,""y"":807,""t"":213},{""x"":1219,""y"":754,""t"":265},{""x"":1052,""y"":633,""t"":316},{""x"":746,""y"":375,""t"":367},{""x"":581,""y"":184,""t"":413},{""x"":473,""y"":120,""t"":463},{""x"":445,""y"":73,""t"":512},{""x"":388,""y"":172,""t"":570},{""x"":358,""y"":197,""t"":609}]","{}","1","3","25","validation-stimulus","-412","-405",""
"null","null","psychophysics","50","211122","0.0-5.0-2.0-1.22-0.22","","","","","","","","","","","","","","key","null","24.00719999999972","960","536","tracked-stimulus","","","","","","[{""x"":355,""y"":204,""t"":0},{""x"":401,""y"":188,""t"":64},{""x"":452,""y"":167,""t"":89},{""x"":513,""y"":133,""t"":141},{""x"":547,""y"":75,""t"":202},{""x"":557,""y"":40,""t"":229},{""x"":551,""y"":115,""t"":279},{""x"":964,""y"":131,""t"":331},{""x"":1251,""y"":155,""t"":381},{""x"":1380,""y"":140,""t"":430},{""x"":1387,""y"":128,""t"":481},{""x"":1417,""y"":61,""t"":539},{""x"":1432,""y"":78,""t"":579}]","{}","1","3","26","validation-stimulus","412","-405",""
"null","null","psychophysics","51","211757","0.0-5.0-2.0-1.23-0.23","","","","","","","","","","","","","","key","null","21.43499999999975","960","536","tracked-stimulus","","","","","","[{""x"":1407,""y"":106,""t"":0},{""x"":1379,""y"":94,""t"":64},{""x"":1343,""y"":77,""t"":92},{""x"":1370,""y"":90,""t"":140},{""x"":1391,""y"":60,""t"":192},{""x"":1364,""y"":113,""t"":227},{""x"":1371,""y"":114,""t"":262},{""x"":1306,""y"":291,""t"":298},{""x"":1191,""y"":336,""t"":348},{""x"":1100,""y"":389,""t"":410},{""x"":1131,""y"":378,""t"":463},{""x"":1241,""y"":398,""t"":495},{""x"":1304,""y"":377,""t"":531},{""x"":1304,""y"":383,""t"":583}]","{}","1","3","27","validation-stimulus","0","0",""
"null","null","psychophysics","52","212395","0.0-5.0-2.0-1.24-0.24","","","","","","","","","","","","","","key","null","24.006840000000082","960","536","tracked-stimulus","","","","","","[{""x"":1168,""y"":300,""t"":0},{""x"":1145,""y"":332,""t"":61},{""x"":1205,""y"":295,""t"":112},{""x"":1210,""y"":304,""t"":164},{""x"":1235,""y"":309,""t"":201},{""x"":1241,""y"":341,""t"":227},{""x"":1263,""y"":323,""t"":264},{""x"":1150,""y"":369,""t"":298},{""x"":1170,""y"":309,""t"":346},{""x"":1144,""y"":186,""t"":399},{""x"":1111,""y"":74,""t"":453},{""x"":1097,""y"":32,""t"":505},{""x"":1086,""y"":44,""t"":559},{""x"":1126,""y"":107,""t"":609}]","{}","1","3","28","validation-stimulus","0","-405",""
"null","null","psychophysics","53","213023","0.0-5.0-2.0-1.25-0.25","","","","","","","","","","","","","","key","null","24.67423999999999","960","536","tracked-stimulus","","","","","","[{""x"":1156,""y"":140,""t"":0},{""x"":1042,""y"":103,""t"":77},{""x"":1060,""y"":137,""t"":127},{""x"":1129,""y"":133,""t"":177},{""x"":1154,""y"":82,""t"":226},{""x"":1123,""y"":46,""t"":281},{""x"":899,""y"":221,""t"":328},{""x"":819,""y"":349,""t"":377},{""x"":654,""y"":360,""t"":454},{""x"":463,""y"":346,""t"":505},{""x"":405,""y"":324,""t"":557},{""x"":502,""y"":338,""t"":589}]","{}","1","3","29","validation-stimulus","-412","0",""
"null","null","psychophysics","54","213668","0.0-5.0-2.0-1.26-0.26","","","","","","","","","","","","","","key","null","22.845814814814798","960","536","tracked-stimulus","","","","","","[{""x"":434,""y"":290,""t"":0},{""x"":475,""y"":271,""t"":61},{""x"":488,""y"":269,""t"":112},{""x"":553,""y"":280,""t"":144},{""x"":479,""y"":292,""t"":179},{""x"":434,""y"":342,""t"":216},{""x"":414,""y"":341,""t"":270},{""x"":797,""y"":411,""t"":297},{""x"":1088,""y"":384,""t"":329},{""x"":1238,""y"":361,""t"":365},{""x"":1376,""y"":362,""t"":419},{""x"":1358,""y"":295,""t"":471},{""x"":1320,""y"":273,""t"":521},{""x"":1321,""y"":290,""t"":567},{""x"":1271,""y"":250,""t"":616}]","{}","1","3","30","validation-stimulus","412","0",""
"null","null","psychophysics","55","215698","0.0-5.0-2.0-0.3","","","","","","","","","","","","","","key","null","22.665943820224722","960","536","tracked-stimulus","","","","","","[{""x"":1265,""y"":269,""t"":0},{""x"":1273,""y"":260,""t"":59},{""x"":1266,""y"":273,""t"":107},{""x"":1251,""y"":244,""t"":161},{""x"":1188,""y"":236,""t"":197},{""x"":1201,""y"":275,""t"":232},{""x"":1188,""y"":316,""t"":268},{""x"":1141,""y"":342,""t"":298},{""x"":1121,""y"":458,""t"":331},{""x"":1055,""y"":484,""t"":368},{""x"":972,""y"":493,""t"":399},{""x"":1056,""y"":545,""t"":432},{""x"":1127,""y"":514,""t"":470},{""x"":1158,""y"":449,""t"":525},{""x"":1174,""y"":351,""t"":571},{""x"":1190,""y"":378,""t"":624},{""x"":1268,""y"":372,""t"":673},{""x"":1319,""y"":379,""t"":719},{""x"":1322,""y"":376,""t"":772},{""x"":1282,""y"":349,""t"":799},{""x"":1294,""y"":317,""t"":833},{""x"":1250,""y"":338,""t"":886},{""x"":1188,""y"":380,""t"":953},{""x"":1235,""y"":396,""t"":1010},{""x"":1332,""y"":392,""t"":1048},{""x"":1229,""y"":397,""t"":1103},{""x"":1222,""y"":367,""t"":1152},{""x"":1223,""y"":390,""t"":1201},{""x"":1203,""y"":394,""t"":1253},{""x"":1221,""y"":428,""t"":1304},{""x"":1283,""y"":480,""t"":1355},{""x"":1271,""y"":480,""t"":1407},{""x"":1185,""y"":466,""t"":1472},{""x"":1165,""y"":472,""t"":1520},{""x"":1219,""y"":461,""t"":1557},{""x"":1252,""y"":448,""t"":1604},{""x"":1306,""y"":435,""t"":1662},{""x"":1273,""y"":436,""t"":1690},{""x"":1254,""y"":414,""t"":1739},{""x"":1224,""y"":392,""t"":1797},{""x"":1285,""y"":399,""t"":1832},{""x"":1273,""y"":415,""t"":1859},{""x"":1249,""y"":409,""t"":1910},{""x"":1258,""y"":399,""t"":1962},{""x"":1258,""y"":414,""t"":1998}]","{}","1","4","31","fixation-stimulus","0","0",""
"null","null","psychophysics","56","216322","0.0-5.0-2.0-1.27-0.27","","","","","","","","","","","","","","key","null","22.228592592592275","960","536","tracked-stimulus","","","","","","[{""x"":1253,""y"":429,""t"":0},{""x"":1196,""y"":427,""t"":60},{""x"":1241,""y"":408,""t"":111},{""x"":1260,""y"":410,""t"":161},{""x"":1156,""y"":406,""t"":210},{""x"":1204,""y"":373,""t"":265},{""x"":1205,""y"":387,""t"":304},{""x"":1152,""y"":464,""t"":331},{""x"":1156,""y"":497,""t"":363},{""x"":1236,""y"":450,""t"":406},{""x"":1225,""y"":453,""t"":434},{""x"":1169,""y"":385,""t"":486},{""x"":1229,""y"":391,""t"":518},{""x"":1153,""y"":391,""t"":552},{""x"":1198,""y"":346,""t"":596}]","{}","1","4","32","validation-stimulus","412","0",""
"null","null","psychophysics","57","216955","0.0-5.0-2.0-1.28-0.28","","","","","","","","","","","","","","key","null","22.22885185185199","960","536","tracked-stimulus","","","","","","[{""x"":1204,""y"":323,""t"":0},{""x"":1239,""y"":367,""t"":62},{""x"":1321,""y"":346,""t"":114},{""x"":1351,""y"":404,""t"":146},{""x"":1324,""y"":418,""t"":182},{""x"":1245,""y"":384,""t"":231},{""x"":1178,""y"":405,""t"":267},{""x"":1224,""y"":443,""t"":296},{""x"":1224,""y"":475,""t"":327},{""x"":1211,""y"":573,""t"":364},{""x"":1244,""y"":634,""t"":399},{""x"":1286,""y"":627,""t"":451},{""x"":1288,""y"":620,""t"":500},{""x"":1310,""y"":645,""t"":553},{""x"":1324,""y"":669,""t"":605}]","{}","1","4","33","validation-stimulus","412","405",""
"null","null","psychophysics","58","217588","0.0-5.0-2.0-1.29-0.29","","","","","","","","","","","","","","key","null","24.006480000000447","960","536","tracked-stimulus","","","","","","[{""x"":1329,""y"":651,""t"":0},{""x"":1255,""y"":759,""t"":59},{""x"":1275,""y"":727,""t"":110},{""x"":1329,""y"":718,""t"":163},{""x"":1343,""y"":712,""t"":214},{""x"":1279,""y"":761,""t"":250},{""x"":1233,""y"":836,""t"":302},{""x"":1089,""y"":833,""t"":329},{""x"":719,""y"":610,""t"":380},{""x"":553,""y"":410,""t"":414},{""x"":491,""y"":352,""t"":450},{""x"":456,""y"":291,""t"":502},{""x"":538,""y"":268,""t"":552},{""x"":566,""y"":294,""t"":603}]","{}","1","4","34","validation-stimulus","-412","0",""
"null","null","psychophysics","59","218219","0.0-5.0-2.0-1.30-0.30","","","","","","","","","","","","","","key","null","22.229222222221626","960","536","tracked-stimulus","","","","","","[{""x"":594,""y"":314,""t"":0},{""x"":622,""y"":324,""t"":58},{""x"":514,""y"":319,""t"":108},{""x"":556,""y"":332,""t"":162},{""x"":589,""y"":316,""t"":201},{""x"":574,""y"":331,""t"":231},{""x"":437,""y"":338,""t"":263},{""x"":672,""y"":379,""t"":297},{""x"":561,""y"":416,""t"":331},{""x"":584,""y"":306,""t"":367},{""x"":596,""y"":160,""t"":417},{""x"":497,""y"":81,""t"":470},{""x"":496,""y"":35,""t"":524},{""x"":424,""y"":32,""t"":575},{""x"":452,""y"":53,""t"":603}]","{}","1","4","35","validation-stimulus","-412","-405",""
"null","null","psychophysics","60","218847","0.0-5.0-2.0-1.31-0.31","","","","","","","","","","","","","","key","null","22.229111111111706","960","536","tracked-stimulus","","","","","","[{""x"":412,""y"":87,""t"":0},{""x"":491,""y"":118,""t"":60},{""x"":541,""y"":101,""t"":105},{""x"":588,""y"":220,""t"":165},{""x"":544,""y"":124,""t"":198},{""x"":795,""y"":158,""t"":231},{""x"":872,""y"":118,""t"":266},{""x"":994,""y"":67,""t"":301},{""x"":1064,""y"":87,""t"":329},{""x"":1150,""y"":65,""t"":379},{""x"":1098,""y"":57,""t"":456},{""x"":1144,""y"":42,""t"":505},{""x"":1170,""y"":17,""t"":534},{""x"":1138,""y"":-9,""t"":569},{""x"":1127,""y"":17,""t"":621}]","{}","1","4","36","validation-stimulus","0","-405",""
"null","null","psychophysics","61","219495","0.0-5.0-2.0-1.32-0.32","","","","","","","","","","","","","","key","null","23.724846153845785","960","536","tracked-stimulus","","","","","","[{""x"":1124,""y"":26,""t"":0},{""x"":1125,""y"":71,""t"":58},{""x"":1144,""y"":66,""t"":92},{""x"":1143,""y"":90,""t"":145},{""x"":1153,""y"":127,""t"":197},{""x"":1092,""y"":106,""t"":248},{""x"":1081,""y"":105,""t"":299},{""x"":1166,""y"":243,""t"":345},{""x"":1262,""y"":450,""t"":402},{""x"":1215,""y"":528,""t"":439},{""x"":1131,""y"":480,""t"":469},{""x"":1048,""y"":429,""t"":519},{""x"":1136,""y"":366,""t"":570},{""x"":1176,""y"":388,""t"":621}]","{}","1","4","37","validation-stimulus","0","0",""
"null","null","psychophysics","62","220126","0.0-5.0-2.0-1.33-0.33","","","","","","","","","","","","","","key","null","23.08415384615364","960","536","tracked-stimulus","","","","","","[{""x"":1261,""y"":396,""t"":0},{""x"":1346,""y"":410,""t"":60},{""x"":1324,""y"":420,""t"":110},{""x"":1328,""y"":424,""t"":141},{""x"":1330,""y"":463,""t"":203},{""x"":1187,""y"":470,""t"":285},{""x"":1151,""y"":422,""t"":333},{""x"":1244,""y"":243,""t"":384},{""x"":1318,""y"":130,""t"":433},{""x"":1328,""y"":41,""t"":483},{""x"":1352,""y"":34,""t"":537},{""x"":1384,""y"":26,""t"":577}]","{}","1","4","38","validation-stimulus","412","-405",""
"null","null","psychophysics","63","220778","0.0-5.0-2.0-1.34-0.34","","","","","","","","","","","","","","key","null","24.673840000000784","960","536","tracked-stimulus","","","","","","[{""x"":1371,""y"":60,""t"":0},{""x"":1348,""y"":55,""t"":55},{""x"":1330,""y"":53,""t"":105},{""x"":1317,""y"":32,""t"":181},{""x"":1333,""y"":50,""t"":233},{""x"":1366,""y"":44,""t"":281},{""x"":1300,""y"":216,""t"":332},{""x"":1236,""y"":433,""t"":382},{""x"":1084,""y"":523,""t"":433},{""x"":1067,""y"":557,""t"":481},{""x"":999,""y"":590,""t"":537},{""x"":987,""y"":619,""t"":544},{""x"":948,""y"":652,""t"":624}]","{}","1","4","39","validation-stimulus","0","405",""
"null","null","psychophysics","64","221411","0.0-5.0-2.0-1.35-0.35","","","","","","","","","","","","","","key","null","24.007519999999786","960","536","tracked-stimulus","","","","","","[{""x"":899,""y"":677,""t"":0},{""x"":895,""y"":735,""t"":59},{""x"":900,""y"":777,""t"":89},{""x"":899,""y"":755,""t"":127},{""x"":905,""y"":754,""t"":181},{""x"":991,""y"":747,""t"":232},{""x"":948,""y"":700,""t"":282},{""x"":911,""y"":463,""t"":351},{""x"":772,""y"":494,""t"":402},{""x"":563,""y"":569,""t"":451},{""x"":577,""y"":617,""t"":502},{""x"":321,""y"":714,""t"":553},{""x"":330,""y"":690,""t"":604}]","{}","1","4","40","validation-stimulus","-412","405",""
"null","null","psychophysics","65","223449","0.0-5.0-2.0-0.4","","","","","","","","","","","","","","key","null","24.015047619047568","960","536","tracked-stimulus","","","","","","[{""x"":379,""y"":691,""t"":0},{""x"":389,""y"":672,""t"":59},{""x"":296,""y"":703,""t"":95},{""x"":377,""y"":724,""t"":145},{""x"":412,""y"":733,""t"":195},{""x"":393,""y"":708,""t"":248},{""x"":467,""y"":816,""t"":296},{""x"":790,""y"":575,""t"":346},{""x"":921,""y"":436,""t"":396},{""x"":986,""y"":427,""t"":451},{""x"":1195,""y"":439,""t"":500},{""x"":1308,""y"":422,""t"":548},{""x"":1349,""y"":417,""t"":620},{""x"":1295,""y"":410,""t"":670},{""x"":1177,""y"":403,""t"":717},{""x"":1096,""y"":377,""t"":772},{""x"":1204,""y"":447,""t"":808},{""x"":1200,""y"":404,""t"":845},{""x"":1175,""y"":392,""t"":876},{""x"":1246,""y"":414,""t"":927},{""x"":1246,""y"":436,""t"":961},{""x"":1244,""y"":460,""t"":1015},{""x"":1206,""y"":438,""t"":1068},{""x"":1127,""y"":442,""t"":1117},{""x"":1171,""y"":469,""t"":1169},{""x"":1117,""y"":407,""t"":1219},{""x"":1075,""y"":398,""t"":1272},{""x"":1110,""y"":411,""t"":1326},{""x"":1112,""y"":406,""t"":1392},{""x"":1145,""y"":411,""t"":1424},{""x"":1136,""y"":440,""t"":1454},{""x"":1202,""y"":490,""t"":1517},{""x"":1241,""y"":442,""t"":1566},{""x"":1213,""y"":416,""t"":1628},{""x"":1170,""y"":409,""t"":1656},{""x"":1087,""y"":396,""t"":1708},{""x"":1221,""y"":402,""t"":1747},{""x"":1222,""y"":432,""t"":1799},{""x"":1154,""y"":445,""t"":1826},{""x"":1200,""y"":434,""t"":1859},{""x"":1216,""y"":427,""t"":1913},{""x"":1196,""y"":434,""t"":1961},{""x"":1233,""y"":478,""t"":2010}]","{}","1","5","41","fixation-stimulus","0","0",""
"null","null","psychophysics","66","224088","0.0-5.0-2.0-1.36-0.36","","","","","","","","","","","","","","key","null","22.84640740740751","960","536","tracked-stimulus","","","","","","[{""x"":1237,""y"":471,""t"":0},{""x"":1163,""y"":464,""t"":61},{""x"":1254,""y"":482,""t"":108},{""x"":1132,""y"":457,""t"":158},{""x"":1066,""y"":451,""t"":208},{""x"":1080,""y"":433,""t"":260},{""x"":1151,""y"":421,""t"":312},{""x"":1250,""y"":446,""t"":369},{""x"":1268,""y"":426,""t"":405},{""x"":1315,""y"":424,""t"":432},{""x"":1260,""y"":465,""t"":482},{""x"":1234,""y"":464,""t"":537},{""x"":1232,""y"":486,""t"":571},{""x"":1256,""y"":435,""t"":607}]","{}","1","5","42","validation-stimulus","412","0",""
"null","null","psychophysics","67","224722","0.0-5.0-2.0-1.37-0.37","","","","","","","","","","","","","","key","null","24.674560000000056","960","536","tracked-stimulus","","","","","","[{""x"":1242,""y"":433,""t"":0},{""x"":1255,""y"":432,""t"":56},{""x"":1259,""y"":422,""t"":108},{""x"":1239,""y"":396,""t"":160},{""x"":1193,""y"":442,""t"":212},{""x"":1244,""y"":464,""t"":262},{""x"":1235,""y"":493,""t"":314},{""x"":1218,""y"":397,""t"":365},{""x"":1257,""y"":315,""t"":416},{""x"":1322,""y"":184,""t"":452},{""x"":1384,""y"":128,""t"":506},{""x"":1358,""y"":114,""t"":534},{""x"":1398,""y"":102,""t"":568},{""x"":1395,""y"":98,""t"":603}]","{}","1","5","43","validation-stimulus","412","-405",""
"null","null","psychophysics","68","225354","0.0-5.0-2.0-1.38-0.38","","","","","","","","","","","","","","key","null","25.701750000000175","960","536","tracked-stimulus","","","","","","[{""x"":1341,""y"":60,""t"":0},{""x"":1356,""y"":88,""t"":64},{""x"":1390,""y"":102,""t"":94},{""x"":1365,""y"":132,""t"":145},{""x"":1364,""y"":125,""t"":195},{""x"":1313,""y"":206,""t"":247},{""x"":1149,""y"":182,""t"":298},{""x"":1049,""y"":167,""t"":350},{""x"":1033,""y"":99,""t"":386},{""x"":1110,""y"":261,""t"":440},{""x"":1176,""y"":352,""t"":467},{""x"":1226,""y"":401,""t"":501},{""x"":1265,""y"":476,""t"":553},{""x"":1313,""y"":544,""t"":604}]","{}","1","5","44","validation-stimulus","412","405",""
"null","null","psychophysics","69","225990","0.0-5.0-2.0-1.39-0.39","","","","","","","","","","","","","","key","null","22.84625925925987","960","536","tracked-stimulus","","","","","","[{""x"":1329,""y"":590,""t"":0},{""x"":1390,""y"":618,""t"":61},{""x"":1447,""y"":602,""t"":111},{""x"":1434,""y"":632,""t"":160},{""x"":1342,""y"":679,""t"":207},{""x"":1209,""y"":727,""t"":279},{""x"":949,""y"":498,""t"":338},{""x"":765,""y"":441,""t"":367},{""x"":744,""y"":407,""t"":400},{""x"":855,""y"":540,""t"":438},{""x"":870,""y"":685,""t"":468},{""x"":814,""y"":835,""t"":504},{""x"":882,""y"":846,""t"":534},{""x"":934,""y"":867,""t"":568},{""x"":1020,""y"":762,""t"":604}]","{}","1","5","45","validation-stimulus","0","405",""
"null","null","psychophysics","70","226654","0.0-5.0-2.0-1.40-0.40","","","","","","","","","","","","","","key","null","25.340960000000194","960","536","tracked-stimulus","","","","","","[{""x"":1017,""y"":725,""t"":0},{""x"":992,""y"":770,""t"":60},{""x"":917,""y"":809,""t"":112},{""x"":879,""y"":859,""t"":163},{""x"":887,""y"":848,""t"":213},{""x"":896,""y"":786,""t"":263},{""x"":1011,""y"":648,""t"":314},{""x"":1131,""y"":473,""t"":368},{""x"":1220,""y"":261,""t"":402},{""x"":1200,""y"":101,""t"":430},{""x"":1146,""y"":36,""t"":483},{""x"":1224,""y"":28,""t"":519},{""x"":1187,""y"":28,""t"":570},{""x"":1137,""y"":42,""t"":629}]","{}","1","5","46","validation-stimulus","0","-405",""
"null","null","psychophysics","71","227288","0.0-5.0-2.0-1.41-0.41","","","","","","","","","","","","","","key","null","26.81982608695651","960","536","tracked-stimulus","","","","","","[{""x"":1142,""y"":25,""t"":0},{""x"":1134,""y"":54,""t"":77},{""x"":1137,""y"":64,""t"":130},{""x"":1102,""y"":51,""t"":187},{""x"":1112,""y"":88,""t"":236},{""x"":1029,""y"":58,""t"":261},{""x"":1067,""y"":284,""t"":316},{""x"":1054,""y"":448,""t"":366},{""x"":1011,""y"":549,""t"":416},{""x"":746,""y"":630,""t"":469},{""x"":557,""y"":678,""t"":503},{""x"":356,""y"":720,""t"":554},{""x"":227,""y"":717,""t"":607}]","{}","1","5","47","validation-stimulus","-412","405",""
"null","null","psychophysics","72","227929","0.0-5.0-2.0-1.42-0.42","","","","","","","","","","","","","","key","null","23.72523076923076","960","536","tracked-stimulus","","","","","","[{""x"":279,""y"":717,""t"":0},{""x"":259,""y"":740,""t"":69},{""x"":386,""y"":682,""t"":134},{""x"":468,""y"":708,""t"":161},{""x"":522,""y"":731,""t"":207},{""x"":371,""y"":823,""t"":282},{""x"":771,""y"":598,""t"":336},{""x"":928,""y"":479,""t"":364},{""x"":1230,""y"":338,""t"":416},{""x"":1310,""y"":319,""t"":451},{""x"":1326,""y"":279,""t"":487},{""x"":1369,""y"":337,""t"":539},{""x"":1247,""y"":396,""t"":589}]","{}","1","5","48","validation-stimulus","0","0",""
"null","null","psychophysics","73","228543","0.0-5.0-2.0-1.43-0.43","","","","","","","","","","","","","","key","null","25.007083333333867","960","536","tracked-stimulus","","","","","","[{""x"":1264,""y"":436,""t"":0},{""x"":1214,""y"":446,""t"":57},{""x"":1178,""y"":436,""t"":109},{""x"":1129,""y"":446,""t"":145},{""x"":1078,""y"":449,""t"":198},{""x"":1082,""y"":480,""t"":251},{""x"":1034,""y"":445,""t"":300},{""x"":931,""y"":329,""t"":348},{""x"":704,""y"":244,""t"":396},{""x"":558,""y"":162,""t"":451},{""x"":472,""y"":143,""t"":501},{""x"":558,""y"":109,""t"":548},{""x"":602,""y"":94,""t"":608}]","{}","1","5","49","validation-stimulus","-412","-405",""
