onset	duration	trial_index	trial-tag	center_x	center_y	start-x	start-y
564.681		434	validation-stimulus	960.0	536.0	-379.0	379.0
566.741		435	fixation-stimulus	960.0	536.0	0.0	0.0
567.696		436	validation-stimulus	960.0	536.0	379.0	0.0
568.662		437	validation-stimulus	960.0	536.0	379.0	379.0
569.627		438	validation-stimulus	960.0	536.0	-379.0	379.0
570.595		439	validation-stimulus	960.0	536.0	379.0	-379.0
571.541		440	validation-stimulus	960.0	536.0	-379.0	-379.0
572.497		441	validation-stimulus	960.0	536.0	0.0	0.0
573.442		442	validation-stimulus	960.0	536.0	0.0	379.0
574.381		443	validation-stimulus	960.0	536.0	0.0	-379.0
575.309		444	validation-stimulus	960.0	536.0	-379.0	0.0
577.375		445	fixation-stimulus	960.0	536.0	0.0	0.0
578.313		446	validation-stimulus	960.0	536.0	-379.0	0.0
579.265		447	validation-stimulus	960.0	536.0	0.0	-379.0
580.199		448	validation-stimulus	960.0	536.0	-379.0	-379.0
581.166		449	validation-stimulus	960.0	536.0	379.0	-379.0
582.133		450	validation-stimulus	960.0	536.0	0.0	379.0
583.1		451	validation-stimulus	960.0	536.0	0.0	0.0
584.063		452	validation-stimulus	960.0	536.0	379.0	379.0
585.011		453	validation-stimulus	960.0	536.0	-379.0	379.0
585.97		454	validation-stimulus	960.0	536.0	379.0	0.0
588.018		455	fixation-stimulus	960.0	536.0	0.0	0.0
588.98		456	validation-stimulus	960.0	536.0	-379.0	0.0
589.932		457	validation-stimulus	960.0	536.0	379.0	379.0
590.9		458	validation-stimulus	960.0	536.0	-379.0	379.0
591.86		459	validation-stimulus	960.0	536.0	379.0	0.0
592.834		460	validation-stimulus	960.0	536.0	-379.0	-379.0
593.803		461	validation-stimulus	960.0	536.0	0.0	0.0
594.765		462	validation-stimulus	960.0	536.0	0.0	-379.0
595.714		463	validation-stimulus	960.0	536.0	0.0	379.0
596.652		464	validation-stimulus	960.0	536.0	379.0	-379.0
598.703		465	fixation-stimulus	960.0	536.0	0.0	0.0
599.665		466	validation-stimulus	960.0	536.0	-379.0	0.0
600.638		467	validation-stimulus	960.0	536.0	0.0	0.0
601.595		468	validation-stimulus	960.0	536.0	379.0	0.0
602.537		469	validation-stimulus	960.0	536.0	-379.0	379.0
603.51		470	validation-stimulus	960.0	536.0	0.0	-379.0
604.482		471	validation-stimulus	960.0	536.0	379.0	379.0
605.443		472	validation-stimulus	960.0	536.0	379.0	-379.0
606.4		473	validation-stimulus	960.0	536.0	-379.0	-379.0
607.354		474	validation-stimulus	960.0	536.0	0.0	379.0
609.42		475	fixation-stimulus	960.0	536.0	0.0	0.0
610.383		476	validation-stimulus	960.0	536.0	0.0	379.0
611.349		477	validation-stimulus	960.0	536.0	379.0	379.0
612.303		478	validation-stimulus	960.0	536.0	-379.0	0.0
613.256		479	validation-stimulus	960.0	536.0	379.0	0.0
614.219		480	validation-stimulus	960.0	536.0	-379.0	379.0
615.154		481	validation-stimulus	960.0	536.0	0.0	-379.0
616.113		482	validation-stimulus	960.0	536.0	0.0	0.0
617.07		483	validation-stimulus	960.0	536.0	379.0	-379.0
618.032		484	validation-stimulus	960.0	536.0	-379.0	-379.0
620.093		485	fixation-stimulus	960.0	536.0	0.0	0.0
621.064		486	validation-stimulus	960.0	536.0	379.0	379.0
622.038		487	validation-stimulus	960.0	536.0	0.0	-379.0
622.988		488	validation-stimulus	960.0	536.0	379.0	-379.0
623.939		489	validation-stimulus	960.0	536.0	0.0	0.0
624.933		490	validation-stimulus	960.0	536.0	379.0	0.0
625.899		491	validation-stimulus	960.0	536.0	-379.0	379.0
626.85		492	validation-stimulus	960.0	536.0	-379.0	0.0
