"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","load_time","success","jspsych_start_time","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","stimulus","response_type","key_press","avg_frame_time","center_x","center_y","rastoc-type","stimulus-coordinate","calibration-id","calibration-point-id","inner-width","inner-height","webgazer_data","webgazer_targets","session-id","validation-id","tracked-trial-id","trial-tag","start-x","start-y","events"
"null","null","psychophysics","156","270723","0.0-5.0-2.1-1.99-0.99","","","","","","","","","","","","","","key","null","24.781864864864964","960","536","tracked-stimulus","","","","","","[{""x"":901,""y"":742,""t"":0},{""x"":899,""y"":686,""t"":62},{""x"":889,""y"":676,""t"":87},{""x"":905,""y"":656,""t"":134},{""x"":906,""y"":653,""t"":163},{""x"":921,""y"":670,""t"":210},{""x"":940,""y"":614,""t"":258},{""x"":1028,""y"":675,""t"":307},{""x"":1239,""y"":776,""t"":379},{""x"":1284,""y"":858,""t"":447},{""x"":1293,""y"":834,""t"":521},{""x"":1326,""y"":847,""t"":571},{""x"":1305,""y"":906,""t"":622},{""x"":1322,""y"":896,""t"":670},{""x"":1272,""y"":931,""t"":718},{""x"":1207,""y"":884,""t"":791},{""x"":1143,""y"":903,""t"":842},{""x"":1125,""y"":948,""t"":889}]","{}","2","12","112","validation-stimulus","399","399",""
"null","null","psychophysics","157","271669","0.0-5.0-2.1-1.100-0.100","","","","","","","","","","","","","","key","null","24.129815789474186","960","536","tracked-stimulus","","","","","","[{""x"":1131,""y"":967,""t"":0},{""x"":1154,""y"":936,""t"":66},{""x"":1077,""y"":895,""t"":91},{""x"":1090,""y"":910,""t"":140},{""x"":922,""y"":1009,""t"":211},{""x"":791,""y"":888,""t"":286},{""x"":933,""y"":693,""t"":335},{""x"":1027,""y"":496,""t"":363},{""x"":1265,""y"":285,""t"":410},{""x"":1352,""y"":214,""t"":482},{""x"":1372,""y"":324,""t"":554},{""x"":1337,""y"":344,""t"":607},{""x"":1343,""y"":340,""t"":633},{""x"":1376,""y"":350,""t"":682},{""x"":1363,""y"":377,""t"":754},{""x"":1352,""y"":343,""t"":812},{""x"":1364,""y"":366,""t"":861},{""x"":1344,""y"":318,""t"":896}]","{}","2","12","113","validation-stimulus","399","-399",""
"null","null","psychophysics","158","272612","0.0-5.0-2.1-1.101-0.101","","","","","","","","","","","","","","key","null","24.781891891893277","960","536","tracked-stimulus","","","","","","[{""x"":1351,""y"":351,""t"":0},{""x"":1418,""y"":324,""t"":60},{""x"":1418,""y"":288,""t"":108},{""x"":1325,""y"":356,""t"":159},{""x"":1166,""y"":529,""t"":208},{""x"":964,""y"":623,""t"":281},{""x"":986,""y"":630,""t"":330},{""x"":1089,""y"":582,""t"":378},{""x"":1220,""y"":577,""t"":453},{""x"":1259,""y"":553,""t"":503},{""x"":1296,""y"":538,""t"":552},{""x"":1242,""y"":612,""t"":623},{""x"":1189,""y"":642,""t"":670},{""x"":1206,""y"":642,""t"":719},{""x"":1260,""y"":619,""t"":793},{""x"":1256,""y"":628,""t"":841},{""x"":1255,""y"":590,""t"":889}]","{}","2","12","114","validation-stimulus","399","0",""
"null","null","psychophysics","159","273551","0.0-5.0-2.1-1.102-0.102","","","","","","","","","","","","","","key","null","24.331729729729076","960","536","tracked-stimulus","","","","","","[{""x"":1250,""y"":610,""t"":0},{""x"":1236,""y"":605,""t"":55},{""x"":1274,""y"":682,""t"":104},{""x"":1102,""y"":740,""t"":175},{""x"":896,""y"":934,""t"":248},{""x"":816,""y"":1009,""t"":298},{""x"":786,""y"":1035,""t"":346},{""x"":799,""y"":1038,""t"":417},{""x"":771,""y"":1002,""t"":468},{""x"":801,""y"":1011,""t"":517},{""x"":827,""y"":1004,""t"":567},{""x"":871,""y"":1058,""t"":614},{""x"":879,""y"":1058,""t"":688},{""x"":889,""y"":1032,""t"":738},{""x"":876,""y"":1066,""t"":788},{""x"":820,""y"":1070,""t"":860},{""x"":802,""y"":1085,""t"":908}]","{}","2","12","115","validation-stimulus","0","399",""
"null","null","psychophysics","160","274487","0.0-5.0-2.1-1.103-0.103","","","","","","","","","","","","","","key","null","24.782027027026963","960","536","tracked-stimulus","","","","","","[{""x"":803,""y"":1107,""t"":0},{""x"":821,""y"":1056,""t"":84},{""x"":804,""y"":1054,""t"":134},{""x"":808,""y"":1085,""t"":182},{""x"":826,""y"":1001,""t"":233},{""x"":863,""y"":887,""t"":259},{""x"":940,""y"":692,""t"":307},{""x"":1003,""y"":641,""t"":378},{""x"":963,""y"":636,""t"":434},{""x"":911,""y"":666,""t"":487},{""x"":910,""y"":662,""t"":543},{""x"":932,""y"":675,""t"":615},{""x"":926,""y"":696,""t"":687},{""x"":897,""y"":647,""t"":738},{""x"":883,""y"":636,""t"":786},{""x"":934,""y"":616,""t"":857},{""x"":926,""y"":600,""t"":930}]","{}","2","12","116","validation-stimulus","0","0",""
"null","null","psychophysics","161","275428","0.0-5.0-2.1-1.104-0.104","","","","","","","","","","","","","","key","null","24.781702702702965","960","536","tracked-stimulus","","","","","","[{""x"":918,""y"":600,""t"":0},{""x"":915,""y"":589,""t"":59},{""x"":929,""y"":595,""t"":107},{""x"":971,""y"":605,""t"":179},{""x"":905,""y"":684,""t"":228},{""x"":932,""y"":577,""t"":278},{""x"":1033,""y"":301,""t"":350},{""x"":1094,""y"":214,""t"":398},{""x"":1137,""y"":234,""t"":448},{""x"":1137,""y"":212,""t"":520},{""x"":1180,""y"":241,""t"":572},{""x"":1122,""y"":277,""t"":599},{""x"":1124,""y"":353,""t"":648},{""x"":1007,""y"":320,""t"":720},{""x"":1005,""y"":287,""t"":793},{""x"":962,""y"":324,""t"":842},{""x"":1027,""y"":338,""t"":891}]","{}","2","12","117","validation-stimulus","0","-399",""
"null","null","psychophysics","162","276365","0.0-5.0-2.1-1.105-0.105","","","","","","","","","","","","","","key","null","24.331189189189605","960","536","tracked-stimulus","","","","","","[{""x"":1004,""y"":292,""t"":0},{""x"":964,""y"":232,""t"":61},{""x"":1057,""y"":181,""t"":95},{""x"":949,""y"":284,""t"":139},{""x"":924,""y"":538,""t"":213},{""x"":916,""y"":620,""t"":264},{""x"":905,""y"":630,""t"":312},{""x"":795,""y"":525,""t"":364},{""x"":671,""y"":535,""t"":413},{""x"":570,""y"":401,""t"":486},{""x"":559,""y"":256,""t"":535},{""x"":522,""y"":134,""t"":584},{""x"":542,""y"":66,""t"":659},{""x"":623,""y"":59,""t"":708},{""x"":591,""y"":61,""t"":759},{""x"":528,""y"":70,""t"":807},{""x"":505,""y"":146,""t"":857},{""x"":517,""y"":155,""t"":930}]","{}","2","12","118","validation-stimulus","-399","-399",""
"null","null","psychophysics","163","277290","0.0-5.0-2.1-1.106-0.106","","","","","","","","","","","","","","key","null","24.33108108108108","960","536","tracked-stimulus","","","","","","[{""x"":523,""y"":154,""t"":0},{""x"":531,""y"":178,""t"":55},{""x"":514,""y"":174,""t"":107},{""x"":567,""y"":167,""t"":163},{""x"":579,""y"":133,""t"":211},{""x"":574,""y"":225,""t"":264},{""x"":613,""y"":548,""t"":311},{""x"":634,""y"":805,""t"":383},{""x"":614,""y"":881,""t"":432},{""x"":613,""y"":954,""t"":482},{""x"":593,""y"":998,""t"":554},{""x"":590,""y"":985,""t"":602},{""x"":542,""y"":1021,""t"":653},{""x"":552,""y"":1002,""t"":724},{""x"":613,""y"":995,""t"":775},{""x"":663,""y"":1032,""t"":822},{""x"":717,""y"":1018,""t"":897}]","{}","2","12","119","validation-stimulus","-399","399",""
"null","null","psychophysics","164","278242","0.0-5.0-2.1-1.107-0.107","","","","","","","","","","","","","","key","null","25.232459459460113","960","536","tracked-stimulus","","","","","","[{""x"":714,""y"":1025,""t"":0},{""x"":704,""y"":1053,""t"":62},{""x"":661,""y"":1068,""t"":111},{""x"":709,""y"":1032,""t"":159},{""x"":722,""y"":1013,""t"":211},{""x"":764,""y"":856,""t"":260},{""x"":686,""y"":708,""t"":311},{""x"":668,""y"":598,""t"":367},{""x"":603,""y"":603,""t"":417},{""x"":588,""y"":586,""t"":463},{""x"":570,""y"":589,""t"":511},{""x"":568,""y"":571,""t"":583},{""x"":576,""y"":572,""t"":655},{""x"":584,""y"":578,""t"":704},{""x"":569,""y"":575,""t"":754},{""x"":575,""y"":597,""t"":824},{""x"":555,""y"":609,""t"":872},{""x"":569,""y"":592,""t"":921}]","{}","2","12","120","validation-stimulus","-399","0",""
"null","null","psychophysics","165","280286","0.0-5.0-2.1-0.12","","","","","","","","","","","","","","key","null","24.803902439024192","960","536","tracked-stimulus","","","","","","[{""x"":531,""y"":587,""t"":0},{""x"":511,""y"":593,""t"":56},{""x"":497,""y"":619,""t"":105},{""x"":756,""y"":707,""t"":179},{""x"":928,""y"":707,""t"":229},{""x"":951,""y"":734,""t"":277},{""x"":1037,""y"":718,""t"":349},{""x"":952,""y"":697,""t"":398},{""x"":948,""y"":623,""t"":446},{""x"":871,""y"":617,""t"":498},{""x"":874,""y"":636,""t"":548},{""x"":895,""y"":923,""t"":619},{""x"":908,""y"":1052,""t"":687},{""x"":877,""y"":1060,""t"":737},{""x"":947,""y"":980,""t"":786},{""x"":1027,""y"":926,""t"":859},{""x"":1069,""y"":890,""t"":908},{""x"":1042,""y"":913,""t"":960},{""x"":999,""y"":964,""t"":1009},{""x"":922,""y"":1004,""t"":1058},{""x"":893,""y"":911,""t"":1129},{""x"":958,""y"":825,""t"":1204},{""x"":932,""y"":807,""t"":1231},{""x"":901,""y"":808,""t"":1265},{""x"":918,""y"":801,""t"":1339},{""x"":970,""y"":760,""t"":1403},{""x"":1040,""y"":724,""t"":1473},{""x"":1025,""y"":774,""t"":1521},{""x"":983,""y"":826,""t"":1568},{""x"":882,""y"":800,""t"":1640},{""x"":881,""y"":809,""t"":1689},{""x"":861,""y"":742,""t"":1737},{""x"":919,""y"":650,""t"":1810},{""x"":914,""y"":712,""t"":1859},{""x"":894,""y"":718,""t"":1892},{""x"":877,""y"":752,""t"":1943},{""x"":849,""y"":770,""t"":2016}]","{}","2","13","121","fixation-stimulus","0","0",""
"null","null","psychophysics","166","281216","0.0-5.0-2.1-1.108-0.108","","","","","","","","","","","","","","key","null","25.007361111109883","960","536","tracked-stimulus","","","","","","[{""x"":845,""y"":752,""t"":0},{""x"":856,""y"":753,""t"":62},{""x"":837,""y"":766,""t"":88},{""x"":881,""y"":745,""t"":140},{""x"":891,""y"":784,""t"":212},{""x"":878,""y"":778,""t"":262},{""x"":764,""y"":856,""t"":312},{""x"":681,""y"":931,""t"":362},{""x"":595,""y"":941,""t"":412},{""x"":571,""y"":920,""t"":483},{""x"":545,""y"":927,""t"":555},{""x"":522,""y"":982,""t"":605},{""x"":552,""y"":1048,""t"":655},{""x"":553,""y"":1059,""t"":706},{""x"":538,""y"":1071,""t"":756},{""x"":515,""y"":1050,""t"":805},{""x"":499,""y"":1038,""t"":852},{""x"":562,""y"":1076,""t"":922}]","{}","2","13","122","validation-stimulus","-399","399",""
"null","null","psychophysics","167","282158","0.0-5.0-2.1-1.109-0.109","","","","","","","","","","","","","","key","null","24.78181081080992","960","536","tracked-stimulus","","","","","","[{""x"":578,""y"":1086,""t"":0},{""x"":662,""y"":1024,""t"":60},{""x"":756,""y"":960,""t"":109},{""x"":880,""y"":895,""t"":158},{""x"":892,""y"":889,""t"":207},{""x"":858,""y"":924,""t"":279},{""x"":822,""y"":951,""t"":349},{""x"":812,""y"":947,""t"":397},{""x"":800,""y"":984,""t"":449},{""x"":817,""y"":971,""t"":521},{""x"":818,""y"":963,""t"":570},{""x"":807,""y"":956,""t"":619},{""x"":815,""y"":935,""t"":690},{""x"":808,""y"":1003,""t"":743},{""x"":806,""y"":1016,""t"":768},{""x"":826,""y"":971,""t"":816},{""x"":776,""y"":1005,""t"":888}]","{}","2","13","123","validation-stimulus","0","399",""
"null","null","psychophysics","168","283098","0.0-5.0-2.1-1.110-0.110","","","","","","","","","","","","","","key","null","24.782243243242437","960","536","tracked-stimulus","","","","","","[{""x"":800,""y"":1040,""t"":0},{""x"":815,""y"":1037,""t"":80},{""x"":810,""y"":1038,""t"":135},{""x"":806,""y"":1011,""t"":208},{""x"":851,""y"":906,""t"":279},{""x"":894,""y"":633,""t"":328},{""x"":891,""y"":419,""t"":378},{""x"":949,""y"":387,""t"":437},{""x"":1016,""y"":280,""t"":466},{""x"":1080,""y"":205,""t"":519},{""x"":1123,""y"":172,""t"":568},{""x"":1154,""y"":105,""t"":618},{""x"":1081,""y"":69,""t"":691},{""x"":1052,""y"":140,""t"":742},{""x"":1018,""y"":144,""t"":790},{""x"":1008,""y"":195,""t"":840},{""x"":1025,""y"":168,""t"":890}]","{}","2","13","124","validation-stimulus","0","-399",""
"null","null","psychophysics","169","284031","0.0-5.0-2.1-1.111-0.111","","","","","","","","","","","","","","key","null","25.470444444444084","960","536","tracked-stimulus","","","","","","[{""x"":1061,""y"":171,""t"":0},{""x"":1077,""y"":169,""t"":61},{""x"":998,""y"":176,""t"":112},{""x"":1113,""y"":222,""t"":161},{""x"":1019,""y"":422,""t"":210},{""x"":1064,""y"":702,""t"":260},{""x"":1197,""y"":830,""t"":312},{""x"":1162,""y"":882,""t"":385},{""x"":1239,""y"":742,""t"":433},{""x"":1295,""y"":691,""t"":482},{""x"":1338,""y"":600,""t"":555},{""x"":1349,""y"":608,""t"":605},{""x"":1394,""y"":566,""t"":655},{""x"":1347,""y"":619,""t"":706},{""x"":1301,""y"":642,""t"":758},{""x"":1279,""y"":660,""t"":809},{""x"":1300,""y"":671,""t"":836},{""x"":1332,""y"":597,""t"":885}]","{}","2","13","125","validation-stimulus","399","0",""
"null","null","psychophysics","170","284967","0.0-5.0-2.1-1.112-0.112","","","","","","","","","","","","","","key","null","25.007416666666458","960","536","tracked-stimulus","","","","","","[{""x"":1371,""y"":615,""t"":0},{""x"":1394,""y"":617,""t"":63},{""x"":1278,""y"":635,""t"":89},{""x"":1075,""y"":610,""t"":139},{""x"":971,""y"":632,""t"":212},{""x"":1001,""y"":619,""t"":261},{""x"":970,""y"":591,""t"":310},{""x"":948,""y"":563,""t"":384},{""x"":946,""y"":541,""t"":432},{""x"":940,""y"":547,""t"":484},{""x"":914,""y"":588,""t"":558},{""x"":928,""y"":639,""t"":607},{""x"":942,""y"":682,""t"":634},{""x"":938,""y"":661,""t"":683},{""x"":989,""y"":600,""t"":756},{""x"":1058,""y"":581,""t"":806},{""x"":998,""y"":582,""t"":858},{""x"":971,""y"":633,""t"":928}]","{}","2","13","126","validation-stimulus","0","0",""
"null","null","psychophysics","171","285911","0.0-5.0-2.1-1.113-0.113","","","","","","","","","","","","","","key","null","24.781945945946752","960","536","tracked-stimulus","","","","","","[{""x"":972,""y"":645,""t"":0},{""x"":977,""y"":555,""t"":56},{""x"":986,""y"":539,""t"":103},{""x"":964,""y"":559,""t"":175},{""x"":930,""y"":615,""t"":248},{""x"":667,""y"":637,""t"":297},{""x"":523,""y"":584,""t"":344},{""x"":496,""y"":545,""t"":417},{""x"":517,""y"":550,""t"":467},{""x"":495,""y"":547,""t"":518},{""x"":504,""y"":556,""t"":567},{""x"":548,""y"":523,""t"":619},{""x"":589,""y"":526,""t"":671},{""x"":659,""y"":533,""t"":719},{""x"":627,""y"":507,""t"":792},{""x"":581,""y"":487,""t"":840},{""x"":550,""y"":548,""t"":891}]","{}","2","13","127","validation-stimulus","-399","0",""
"null","null","psychophysics","172","286849","0.0-5.0-2.1-1.114-0.114","","","","","","","","","","","","","","key","null","25.00722222222248","960","536","tracked-stimulus","","","","","","[{""x"":518,""y"":570,""t"":0},{""x"":523,""y"":540,""t"":59},{""x"":521,""y"":526,""t"":109},{""x"":579,""y"":552,""t"":159},{""x"":566,""y"":532,""t"":207},{""x"":561,""y"":502,""t"":282},{""x"":679,""y"":380,""t"":332},{""x"":733,""y"":304,""t"":382},{""x"":657,""y"":233,""t"":431},{""x"":620,""y"":168,""t"":485},{""x"":646,""y"":150,""t"":534},{""x"":605,""y"":187,""t"":584},{""x"":582,""y"":185,""t"":657},{""x"":615,""y"":169,""t"":707},{""x"":618,""y"":166,""t"":759},{""x"":589,""y"":194,""t"":807},{""x"":603,""y"":171,""t"":860},{""x"":599,""y"":174,""t"":910}]","{}","2","13","128","validation-stimulus","-399","-399",""
"null","null","psychophysics","173","287784","0.0-5.0-2.1-1.115-0.115","","","","","","","","","","","","","","key","null","25.007194444443385","960","536","tracked-stimulus","","","","","","[{""x"":587,""y"":192,""t"":0},{""x"":589,""y"":213,""t"":87},{""x"":589,""y"":192,""t"":135},{""x"":666,""y"":341,""t"":210},{""x"":751,""y"":576,""t"":281},{""x"":1005,""y"":616,""t"":351},{""x"":1314,""y"":444,""t"":399},{""x"":1462,""y"":251,""t"":450},{""x"":1482,""y"":150,""t"":501},{""x"":1458,""y"":125,""t"":552},{""x"":1454,""y"":184,""t"":601},{""x"":1411,""y"":209,""t"":650},{""x"":1369,""y"":187,""t"":723},{""x"":1373,""y"":153,""t"":774},{""x"":1383,""y"":201,""t"":825},{""x"":1389,""y"":190,""t"":874},{""x"":1414,""y"":185,""t"":926}]","{}","2","13","129","validation-stimulus","399","-399",""
"null","null","psychophysics","174","288727","0.0-5.0-2.1-1.116-0.116","","","","","","","","","","","","","","key","null","24.781918918920013","960","536","tracked-stimulus","","","","","","[{""x"":1423,""y"":184,""t"":0},{""x"":1382,""y"":167,""t"":55},{""x"":1387,""y"":198,""t"":102},{""x"":1382,""y"":222,""t"":176},{""x"":1327,""y"":281,""t"":248},{""x"":1174,""y"":434,""t"":297},{""x"":1210,""y"":520,""t"":343},{""x"":1291,""y"":615,""t"":415},{""x"":1342,""y"":797,""t"":489},{""x"":1325,""y"":813,""t"":539},{""x"":1332,""y"":804,""t"":564},{""x"":1300,""y"":764,""t"":614},{""x"":1283,""y"":778,""t"":688},{""x"":1289,""y"":820,""t"":739},{""x"":1313,""y"":830,""t"":792},{""x"":1332,""y"":770,""t"":842},{""x"":1331,""y"":771,""t"":892}]","{}","2","13","130","validation-stimulus","399","399",""
"null","null","psychophysics","175","290769","0.0-5.0-2.1-0.13","","","","","","","","","","","","","","key","null","24.60062195121938","960","536","tracked-stimulus","","","","","","[{""x"":1261,""y"":833,""t"":0},{""x"":1298,""y"":806,""t"":56},{""x"":1260,""y"":755,""t"":108},{""x"":1000,""y"":779,""t"":178},{""x"":864,""y"":713,""t"":228},{""x"":789,""y"":709,""t"":280},{""x"":796,""y"":722,""t"":351},{""x"":866,""y"":661,""t"":400},{""x"":918,""y"":585,""t"":449},{""x"":979,""y"":537,""t"":520},{""x"":1026,""y"":589,""t"":570},{""x"":933,""y"":659,""t"":620},{""x"":881,""y"":659,""t"":667},{""x"":844,""y"":828,""t"":720},{""x"":853,""y"":940,""t"":790},{""x"":859,""y"":1020,""t"":839},{""x"":843,""y"":1056,""t"":876},{""x"":841,""y"":1055,""t"":924},{""x"":876,""y"":942,""t"":975},{""x"":898,""y"":849,""t"":1023},{""x"":905,""y"":724,""t"":1094},{""x"":884,""y"":638,""t"":1170},{""x"":920,""y"":629,""t"":1220},{""x"":905,""y"":603,""t"":1245},{""x"":962,""y"":576,""t"":1297},{""x"":919,""y"":599,""t"":1375},{""x"":902,""y"":598,""t"":1432},{""x"":911,""y"":551,""t"":1504},{""x"":905,""y"":534,""t"":1572},{""x"":908,""y"":535,""t"":1643},{""x"":879,""y"":512,""t"":1694},{""x"":944,""y"":535,""t"":1743},{""x"":984,""y"":502,""t"":1790},{""x"":961,""y"":492,""t"":1840},{""x"":974,""y"":517,""t"":1911},{""x"":985,""y"":549,""t"":1962},{""x"":976,""y"":607,""t"":2013}]","{}","2","14","131","fixation-stimulus","0","0",""
"null","null","psychophysics","176","291698","0.0-5.0-2.1-1.117-0.117","","","","","","","","","","","","","","key","null","25.007138888888424","960","536","tracked-stimulus","","","","","","[{""x"":995,""y"":623,""t"":0},{""x"":1016,""y"":638,""t"":58},{""x"":989,""y"":530,""t"":112},{""x"":999,""y"":509,""t"":163},{""x"":1007,""y"":487,""t"":210},{""x"":972,""y"":499,""t"":282},{""x"":761,""y"":465,""t"":331},{""x"":661,""y"":340,""t"":381},{""x"":566,""y"":323,""t"":459},{""x"":584,""y"":293,""t"":506},{""x"":568,""y"":290,""t"":531},{""x"":579,""y"":282,""t"":581},{""x"":642,""y"":133,""t"":652},{""x"":594,""y"":184,""t"":726},{""x"":545,""y"":174,""t"":774},{""x"":562,""y"":161,""t"":823},{""x"":560,""y"":171,""t"":899}]","{}","2","14","132","validation-stimulus","-399","-399",""
"null","null","psychophysics","177","292630","0.0-5.0-2.1-1.118-0.118","","","","","","","","","","","","","","key","null","25.00730555555492","960","536","tracked-stimulus","","","","","","[{""x"":545,""y"":175,""t"":0},{""x"":559,""y"":184,""t"":60},{""x"":567,""y"":175,""t"":107},{""x"":753,""y"":283,""t"":158},{""x"":877,""y"":313,""t"":208},{""x"":985,""y"":331,""t"":281},{""x"":1054,""y"":461,""t"":330},{""x"":1122,""y"":646,""t"":380},{""x"":1279,""y"":735,""t"":451},{""x"":1278,""y"":669,""t"":518},{""x"":1153,""y"":840,""t"":570},{""x"":1089,""y"":975,""t"":618},{""x"":1095,""y"":1046,""t"":691},{""x"":1067,""y"":999,""t"":743},{""x"":1064,""y"":941,""t"":775},{""x"":1180,""y"":839,""t"":829},{""x"":1235,""y"":788,""t"":881},{""x"":1217,""y"":832,""t"":906}]","{}","2","14","133","validation-stimulus","399","0",""
"null","null","psychophysics","178","293562","0.0-5.0-2.1-1.119-0.119","","","","","","","","","","","","","","key","null","25.007416666666458","960","536","tracked-stimulus","","","","","","[{""x"":1214,""y"":811,""t"":0},{""x"":1223,""y"":792,""t"":74},{""x"":1233,""y"":725,""t"":130},{""x"":1224,""y"":684,""t"":155},{""x"":1172,""y"":690,""t"":203},{""x"":798,""y"":774,""t"":280},{""x"":660,""y"":818,""t"":330},{""x"":594,""y"":853,""t"":380},{""x"":570,""y"":945,""t"":451},{""x"":534,""y"":971,""t"":502},{""x"":561,""y"":962,""t"":554},{""x"":606,""y"":947,""t"":603},{""x"":592,""y"":892,""t"":652},{""x"":617,""y"":885,""t"":724},{""x"":585,""y"":902,""t"":772},{""x"":547,""y"":915,""t"":822},{""x"":582,""y"":969,""t"":873},{""x"":545,""y"":962,""t"":923}]","{}","2","14","134","validation-stimulus","-399","399",""
"null","null","psychophysics","179","294498","0.0-5.0-2.1-1.120-0.120","","","","","","","","","","","","","","key","null","25.470027777778643","960","536","tracked-stimulus","","","","","","[{""x"":532,""y"":952,""t"":0},{""x"":563,""y"":911,""t"":68},{""x"":525,""y"":923,""t"":140},{""x"":650,""y"":888,""t"":217},{""x"":658,""y"":755,""t"":267},{""x"":660,""y"":669,""t"":294},{""x"":631,""y"":493,""t"":344},{""x"":548,""y"":459,""t"":417},{""x"":541,""y"":445,""t"":466},{""x"":553,""y"":435,""t"":515},{""x"":540,""y"":505,""t"":589},{""x"":504,""y"":558,""t"":637},{""x"":479,""y"":545,""t"":688},{""x"":520,""y"":532,""t"":761},{""x"":561,""y"":527,""t"":808},{""x"":561,""y"":538,""t"":860},{""x"":564,""y"":529,""t"":908}]","{}","2","14","135","validation-stimulus","-399","0",""
